,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
323,"frozenset({'global_nesting_depth_median', 'call_depth_max'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.09166666666666666,0.6875,1.4473684210526316,0.028333333333333335,1.6800000000000002
341,"frozenset({'call_depth_max', 'call_depth_median'})",frozenset({'AFL_data'}),0.30833333333333335,0.475,0.20833333333333334,0.6756756756756757,1.422475106685633,0.06187500000000001,1.61875
42,frozenset({'call_depth_max'}),frozenset({'AFL_data'}),0.30833333333333335,0.475,0.20833333333333334,0.6756756756756757,1.422475106685633,0.06187500000000001,1.61875
1779,"frozenset({'trace_length_max', 'call_depth_median', 'global_nesting_depth_median', 'trace_length_median'})",frozenset({'AFL_data'}),0.1,0.475,0.06666666666666667,0.6666666666666666,1.4035087719298245,0.019166666666666665,1.575
1013,"frozenset({'call_depth_max', 'global_nesting_depth_median', 'trace_length_median'})",frozenset({'AFL_data'}),0.125,0.475,0.08333333333333333,0.6666666666666666,1.4035087719298245,0.02395833333333333,1.575
1833,"frozenset({'trace_length_median', 'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.125,0.475,0.08333333333333333,0.6666666666666666,1.4035087719298245,0.02395833333333333,1.575
2616,"frozenset({'global_nesting_depth_max', 'call_depth_max', 'global_nesting_depth_median', 'trace_length_median', 'call_depth_median'})",frozenset({'AFL_data'}),0.125,0.475,0.08333333333333333,0.6666666666666666,1.4035087719298245,0.02395833333333333,1.575
2503,"frozenset({'trace_length_max', 'global_nesting_depth_max', 'global_nesting_depth_median', 'trace_length_median', 'call_depth_median'})",frozenset({'AFL_data'}),0.1,0.475,0.06666666666666667,0.6666666666666666,1.4035087719298245,0.019166666666666665,1.575
1947,"frozenset({'call_depth_median', 'trace_length_median', 'global_nesting_depth_median', 'call_depth_max'})",frozenset({'AFL_data'}),0.125,0.475,0.08333333333333333,0.6666666666666666,1.4035087719298245,0.02395833333333333,1.575
1365,"frozenset({'trace_length_median_neg', 'global_nesting_depth_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.125,0.475,0.08333333333333333,0.6666666666666666,1.4035087719298245,0.02395833333333333,1.575
1248,"frozenset({'global_nesting_depth_max_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.125,0.475,0.08333333333333333,0.6666666666666666,1.4035087719298245,0.02395833333333333,1.575
2178,"frozenset({'trace_length_median_neg', 'global_nesting_depth_max_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.125,0.475,0.08333333333333333,0.6666666666666666,1.4035087719298245,0.02395833333333333,1.575
1212,"frozenset({'call_depth_max_neg', 'global_nesting_depth_max_neg', 'trace_length_max_neg'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.058333333333333334,0.6363636363636365,1.3397129186602874,0.014791666666666675,1.4437500000000005
2134,"frozenset({'trace_length_median_neg', 'global_nesting_depth_max_neg', 'call_depth_max_neg', 'trace_length_max_neg'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.058333333333333334,0.6363636363636365,1.3397129186602874,0.014791666666666675,1.4437500000000005
1344,"frozenset({'call_depth_max_neg', 'global_nesting_depth_max_neg', 'trace_length_median_neg'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.058333333333333334,0.6363636363636365,1.3397129186602874,0.014791666666666675,1.4437500000000005
417,"frozenset({'trace_length_median_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.058333333333333334,0.6363636363636365,1.3397129186602874,0.014791666666666675,1.4437500000000005
1319,"frozenset({'trace_length_median_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.2916666666666667,0.475,0.18333333333333332,0.6285714285714284,1.3233082706766914,0.044791666666666646,1.413461538461538
484,"frozenset({'trace_length_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.2916666666666667,0.475,0.18333333333333332,0.6285714285714284,1.3233082706766914,0.044791666666666646,1.413461538461538
546,"frozenset({'trace_length_median_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.2916666666666667,0.475,0.18333333333333332,0.6285714285714284,1.3233082706766914,0.044791666666666646,1.413461538461538
1454,"frozenset({'trace_length_max', 'trace_length_median', 'global_nesting_depth_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
1142,"frozenset({'call_depth_median', 'global_nesting_depth_median', 'trace_length_median'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
1535,"frozenset({'trace_length_max', 'call_depth_median', 'global_nesting_depth_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
594,"frozenset({'trace_length_max', 'global_nesting_depth_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
1920,"frozenset({'call_depth_median', 'global_nesting_depth_median', 'global_nesting_depth_max', 'trace_length_median'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
508,"frozenset({'trace_length_median_neg', 'global_nesting_depth_max_neg'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
2388,"frozenset({'trace_length_max', 'global_nesting_depth_max', 'call_depth_max', 'trace_length_median', 'call_depth_median'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
443,"frozenset({'global_nesting_depth_max_neg', 'trace_length_max_neg'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.08333333333333333,0.625,1.3157894736842106,0.020000000000000004,1.4000000000000001
